GBE_ID	GBE_short_name	pops	num_pops	gene	n_pav	n_ptv	l10BF_IEM_pav	l10BF_SEM_pav	l10BF_SEM_ptv
INI10030810	Phosphate	african_non_british_white_others_related_s_asian_white_british	6	ENPP1	574	48.0	3.3	11.1	3.29
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	SHBG	284	30.0	114	161	128
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	TMEM102	290	38.0	31.5	29.4	28.5
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	NR1H4	313	31.0	22.8	9.69	-0.439
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	DNAH2	2875	183.0	23.2	0.254	-0.767
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	NLGN2	366	3.0	16.4	8.86	0.00196
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	FXR2	330	10.0	15.7	8.33	-0.293
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	PLA2G12A	178	23.0	12.1	15.3	0.423
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	MPDU1	234	29.0	6.01	-0.129	-0.255
INI10030830	SHBG	african_non_british_white_others_related_s_asian_white_british	6	TMEM256	88	14.0	5.33	1.68	-0.0552
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A7	247	38.0	213	60.5	0.439
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	MROH2A	1649	166.0	85.8	16.4	7.92
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A5	225	19.0	33	9.53	0.467
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	SLCO1B3	727	85.0	29.8	42.1	25.4
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A4	369	24.0	31.6	4.39	-0.0678
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A10	460	37.0	27.4	35.1	25.1
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A3	313	36.0	25.5	4.82	5.33
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A9	246	22.0	24	0.782	-0.0666
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	DGKD	911	30.0	20.5	0.49	-0.126
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	USP40	1064	111.0	18.4	0.747	-0.655
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	SAG	436	37.0	14	2.73	-0.316
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	TRPM8	907	91.0	13.8	3.21	0.0823
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	HJURP	642	41.0	11.7	0.276	-0.312
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	SLCO1B1	589	81.0	6.82	15.6	7.98
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	UGT1A1	176	15.0	11.5	32.3	0.872
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	ATG16L1	347	14.0	6.02	-0.281	-0.089
INI10030840	Total bilirubin	african_non_british_white_others_related_s_asian_white_british	6	HBB	140	32.0	1.74	4.51	5.92
INI10030850	Testosterone	african_non_british_white_others_related_s_asian_white_british	6	SHBG	281	29.0	14.6	18.7	17.5
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	232	14.0	50.5	63.2	4.01
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	TNFRSF13B	355	45.0	32.1	33.2	4.6
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	SNX8	473	26.0	16.3	5.85	-0.164
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	ADAMTS4	708	36.0	6.12	-0.324	-0.046
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	HLA-DQB1	159	14.0	4.78	5.17	-0.46
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	1151	128.0	4.24	5.23	3.01
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	ALB	427	35.0	3.69	5.77	10.2
INI10030860	Total protein	african_non_british_white_others_related_s_asian_white_british	6	ANKRD12	1179	60.0	2.46	4.35	7.56
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL3	337	53.0	39.9	51.8	33.4
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	APOB	3158	135.0	33.3	24.7	38.2
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	APOC3	113	19.0	34.6	44.5	40.3
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	APOA5	263	32.0	29.6	25.7	26.4
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	ZPR1	357	30.0	18.2	1.03	0.215
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	SIK3	844	13.0	13.6	0.192	-0.265
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	791	55.0	15.3	14.7	13.8
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	PLA2G12A	185	24.0	13.8	13.3	-0.091
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	A1CF	366	35.0	10	6.52	-0.233
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL8	204	37.0	11.2	13.2	13.1
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	MLXIPL	750	32.0	6.08	-0.238	0.315
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	LPL	395	27.0	8.2	11.9	4.17
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	ACACB	2207	150.0	5.13	-0.684	-0.522
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL4	412	57.0	5.52	8.91	4.48
INI10030870	Triglycerides	african_non_british_white_others_related_s_asian_white_british	6	GCKR	586	76.0	4.1	5.43	0.492
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	WDR1	473	18.0	106	51.6	-0.0313
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	SLC22A12	462	27.0	80.5	322	7.77
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	SLC2A9	542	41.0	61.7	82.1	9.06
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	RASGRP2	483	43.0	20.6	1.42	-0.0474
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	SLC22A11	423	28.0	14.5	3.73	4.31
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	ABCG2	640	94.0	12.6	22	8.75
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	PDZK1	282	38.0	13.6	24.6	14.6
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	PYGM	799	51.0	7.63	6.5	6.69
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	DRD5	433	34.0	8.07	2.06	3.04
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	ZNF518B	885	37.0	6.72	0.343	-0.225
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	ALDH16A1	842	79.0	8.22	0.34	-0.507
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	XDH	1398	104.0	7.33	6.35	3.54
INI10030880	Urate	african_non_british_white_others_related_s_asian_white_british	6	PRPSAP1	275	42.0	2.77	5.15	4.95
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	HAL	655	89.0	13.9	14.1	1.06
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	INSC	655	69.0	10.7	3.71	7.92
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	759	54.0	12.4	0.122	0.0819
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	CYP2R1	387	59.0	5.9	3.12	4.83
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	FLG	5254	484.0	4.65	5.28	15
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	CYP27B1	365	38.0	2.53	6.57	1.22
INI10030890	Vitamin D	african_non_british_white_others_related_s_asian_white_british	6	APOB	3069	134.0	2.72	6.06	13.4
INI102	Pulse rate (AR)	african_non_british_white_others_related_s_asian_white_british	6	TBX5	365	10.0	15.6	9.7	0.308
INI102	Pulse rate (AR)	african_non_british_white_others_related_s_asian_white_british	6	MYH6	1498	65.0	17.3	5.27	-0.421
INI102	Pulse rate (AR)	african_non_british_white_others_related_s_asian_white_british	6	FHOD3	1425	62.0	8.37	0.0816	0.145
INI102	Pulse rate (AR)	african_non_british_white_others_related_s_asian_white_british	6	CACNA1D	1249	25.0	6.55	-0.212	0.334
INI102	Pulse rate (AR)	african_non_british_white_others_related_s_asian_white_british	6	TTN	21480	859.0	2.4	0.0985	9.57
INI1110	Length of mobile phone use	african_non_british_white_others_related_s_asian_white_british	6	TTK	632	66.0	14.4	5.13	-0.456
INI1110	Length of mobile phone use	african_non_british_white_others_related_s_asian_white_british	6	OMA1	319	31.0	11.5	10.8	0.00236
INI1110	Length of mobile phone use	african_non_british_white_others_related_s_asian_white_british	6	PRKRA	157	28.0	6.81	5.93	6.86
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	BRCA2	2402	246.0	8.33	3.16	13.1
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	CHEK2	575	68.0	7.99	10.8	6.12
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	BRCA1	1124	96.0	6.86	2.19	11.5
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	MSH2	943	39.0	6.32	0.294	1.75
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	ATM	2162	262.0	5.75	6.05	6.59
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	ZNF483	383	21.0	6	2.19	2.64
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	TRIP12	898	3.0	6.23	0.869	6.57
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	CLCC1	428	52.0	5.29	-0.168	1.27
INI134	# of self-reported cancers	african_non_british_white_others_related_s_asian_white_british	6	BMPR1A	290	2.0	4.36	0.961	5.27
INI135	# of self-reported non-cancer illnesses	african_non_british_white_others_related_s_asian_white_british	6	PRKRA	148	27.0	5.97	5.25	6.7
INI135	# of self-reported non-cancer illnesses	african_non_british_white_others_related_s_asian_white_british	6	TTK	501	54.0	9.44	2.96	-0.296
INI135	# of self-reported non-cancer illnesses	african_non_british_white_others_related_s_asian_white_british	6	OMA1	253	24.0	8.09	9.63	-0.265
INI1488	Tea intake	african_non_british_white_others_related_s_asian_white_british	6	CYP1A2	451	43.0	8.84	13.9	1.49
INI1498	Coffee intake	african_non_british_white_others_related_s_asian_white_british	6	CYP1A2	440	42.0	11	23.2	2.47
INI1528	Water intake	african_non_british_white_others_related_s_asian_white_british	6	CYP1A2	452	44.0	5.71	9.29	1.44
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	ERCC4	755	62.0	27.9	12.7	-0.236
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	MC1R	442	31.0	20.3	18.7	5.78
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	OCA2	859	58.0	20.3	7.72	0.0285
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	FANCA	1768	145.0	13.4	5.29	-0.679
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	CPNE7	774	79.0	10.8	-0.364	-0.941
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	TYR	505	65.0	9.3	12.8	5.59
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	HSPA4L	483	37.0	5.41	0.0649	0.324
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	CNOT6L	182	5.0	5.08	0.884	2.19
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	CDK10	433	45.0	5.61	2.46	-0.24
INI1737	Childhood sunburn	african_non_british_white_others_related_s_asian_white_british	6	SLC45A2	486	37.0	1.72	6.72	3.17
INI1845	Mother's age	african_non_british_white_others_related_s_asian_white_british	6	TTK	390	45.0	6.33	-0.0784	0.178
INI1845	Mother's age	african_non_british_white_others_related_s_asian_white_british	6	PRKRA	100	21.0	5.15	5.16	6.2
INI1845	Mother's age	african_non_british_white_others_related_s_asian_white_british	6	OMA1	210	18.0	3.24	6.05	0.369
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	1066	47.0	18.2	15.2	2.21
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	SCMH1	477	26.0	11.4	1.36	1.29
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	SPSB3	354	9.0	10.8	2	-0.21
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	STC2	210	11.0	8.52	1.79	-0.665
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	SMG7	748	38.0	5.34	0.293	-0.558
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	HAPLN3	560	31.0	6.42	0.0184	-0.0693
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	RPL5	159	4.0	5.66	5.57	-0.165
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	COL1A1	1067	11.0	2.17	2.37	5.19
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	828	56.0	2.72	5.43	3.25
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	ACAN	1857	24.0	3.86	1.81	15.4
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	NPR2	601	26.0	0.947	7.51	1.68
INI20015	Sitting height	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	4248	164.0	0.694	2.56	5.97
INI20016	Fluid intelligence score	african_non_british_white_others_related_s_asian_white_british	6	ANKRD12	837	37.0	1.81	2.37	6.05
INI20022	Birth weight	non_british_white_others_related_white_british	4	ACVR1C	165	8.0	7.03	5.37	0.00863
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	APOB	3108	106.0	99.4	44.9	47.6
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PCSK9	756	75.0	80.7	149	91.6
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NKPD1	600	55.0	50.9	10.8	-0.394
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NECTIN2	568	45.0	31.2	0.309	1.31
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	APOE	313	9.0	19.1	1.02	0.202
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	LDLR	728	56.0	17.7	23.8	2.19
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	CELSR2	2094	31.0	14.1	-0.157	-0.355
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	TOMM40	250	11.0	12.7	13	0.611
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PPP1R37	568	17.0	11.4	2.18	-0.249
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	KLC3	835	104.0	8.91	1.02	-0.399
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	CLASRP	763	47.0	10.4	4.91	0.066
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	A1CF	365	34.0	8.63	4.02	-0.262
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ABCG5	633	46.0	9.12	15.9	2.6
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	788	55.0	7.16	7.99	5
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SYPL2	228	17.0	7.12	7.44	0.0788
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	BCAM	676	45.0	8.61	4.99	-0.299
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PPARA	292	12.0	7.39	2.45	-0.148
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	FGB	335	21.0	5.84	3.98	-0.113
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL3	335	53.0	6.64	6.85	6.93
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	PLG	651	30.0	6.52	0.954	-0.193
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	USP24	1325	27.0	5.48	-0.252	-0.246
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	SNX8	502	26.0	4.34	5.41	0.583
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	2034	145.0	6.06	-0.428	0.381
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	246	14.0	3.08	6.5	0.74
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ALB	450	39.0	2.91	8.99	9.19
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	NPC1L1	1118	83.0	2.93	5.41	2.45
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	HMGCR	390	21.0	1.71	5.67	0.834
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	ASGR1	234	32.0	2.02	5.87	1.67
INI20030640	Apolipoprotein B	african_non_british_white_others_related_s_asian_white_british	6	RRBP1	1415	69.0	1.51	3.35	5.87
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOB	3157	135.0	99.2	36	83.4
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PCSK9	760	75.0	80.9	144	87.3
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL3	337	53.0	34.3	33.9	34.3
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NKPD1	601	55.0	24.7	4.95	-0.359
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCA1	1564	95.0	17.9	36.3	6.38
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LDLR	733	56.0	17.1	17.9	0.538
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCG5	636	46.0	12.3	20.9	2.64
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NECTIN2	568	45.0	13.6	0.164	0.188
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FGB	335	21.0	8.99	5.29	-0.258
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	CLASRP	765	47.0	9.04	5.22	0.287
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LIPG	459	42.0	8.74	6.52	-0.267
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOE	314	9.0	8.3	0.0128	-0.0665
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SNX8	504	26.0	6.01	4.84	0.0495
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SYPL2	229	18.0	6.76	6.72	-0.0379
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PLG	652	30.0	6.77	1.16	-0.165
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TOMM40	251	11.0	4.92	5.1	0.567
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPARA	293	12.0	5.35	2.61	-0.106
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NPC1L1	1121	83.0	4.34	9.21	2.71
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	247	14.0	3.58	7.27	0.731
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ALB	453	39.0	2.72	7.04	7.37
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TIMD4	370	29.0	2.72	5.18	6.43
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	HMGCR	391	21.0	1.6	6.3	1.38
INI20030690	Cholesterol	african_non_british_white_others_related_s_asian_white_british	6	GIGYF1	983	41.0	1.3	0.401	5.11
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOB	3156	135.0	131	53.4	108
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PCSK9	759	75.0	99	179	111
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NKPD1	601	55.0	34.7	7.36	-0.365
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL3	337	53.0	19.8	19.3	20.3
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	LDLR	733	56.0	21.1	26	1.71
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NECTIN2	568	45.0	19.2	0.306	0.62
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCG5	636	46.0	13.5	22.4	2.93
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FGB	335	21.0	7.61	5.25	-0.212
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	APOE	312	9.0	10	0.14	0.0748
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	CLASRP	762	47.0	8.25	4.79	-0.0341
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	TOMM40	251	11.0	7.43	7.96	0.615
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SYPL2	229	18.0	6.73	7.22	0.139
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	CELSR2	2100	31.0	8.29	-0.421	-0.407
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	KLC3	836	104.0	5.36	1.41	-0.218
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PLG	651	30.0	7.16	1.08	-0.185
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	SNX8	504	26.0	5.23	4.75	0.0346
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPARA	292	12.0	5.91	2.34	-0.145
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	USP24	1330	27.0	5.11	-0.178	-0.284
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	2036	145.0	6.58	-0.328	0.155
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	PPP1R37	566	16.0	6.04	0.719	-0.264
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FDFT1	913	85.0	5.7	0.374	1.57
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	NPC1L1	1118	83.0	4.63	9.66	3.56
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ALB	453	39.0	2.35	6.69	7.09
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	FCGRT	246	14.0	2.13	5.35	0.679
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ABCA1	1564	95.0	2.54	9.81	1.16
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	HMGCR	390	21.0	1.88	6.56	1.35
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	ASGR1	235	33.0	1.77	5.01	1.58
INI20030780	LDL cholesterol	african_non_british_white_others_related_s_asian_white_british	6	RRBP1	1421	69.0	1.58	2.77	5.04
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL7	209	17.0	5.74	3.01	0.47
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6	MYOC	232	34.0	5.82	3.95	4.12
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6	EVA1C	240	16.0	2.58	5.57	0.364
INI2005255	Intra-ocular pressure, Goldmann-correlated (median)	african_non_british_white_others_related_s_asian_white_british	6	ANGPTL7	209	17.0	9.2	7.48	1.25
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4	GATA5	281	12.0	6.61	4.26	0.0521
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4	ANKRD12	883	50.0	3.69	4.68	6.11
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	GATA5	281	12.0	5.33	3.88	-0.0916
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4	DDR2	333	11.0	1.25	5.9	1.1
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	ACAN	752	8.0	5.61	0.648	8.11
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	KDM1A	146	15.0	5.02	1.96	0.752
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	STC2	85	6.0	6.1	1.04	-0.536
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	ZFAT	413	20.0	3.77	5	1.5
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4	DTL	163	16.0	2.93	5.79	6.14
INI20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	non_british_white_others_related_white_british	4	CELF5	73	2.0	3.77	1.51	5.27
INI21001	BMI	african_non_british_white_others_related_s_asian_white_british	6	MC4R	272	23.0	0.969	5.62	1.95
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	1066	47.0	6.16	5.17	0.00798
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	827	56.0	3.07	5.86	2.86
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6	BSN	2430	20.0	1.35	-0.815	5.23
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6	MC4R	272	23.0	1.85	7.61	2.44
INI2149	Lifetime # of sexual partners	african_non_british_white_others_related_s_asian_white_british	6	SDC3	414	9.0	1.77	5.23	1.03
INI2217	Age started wearing glasses or contact lenses	african_non_british_white_others_related_s_asian_white_british	6	OCA2	871	61.0	7.9	8.49	0.739
INI23100	Whole body fat mass	african_non_british_white_others_related_s_asian_white_british	6	BSN	2414	19.0	2.9	-0.675	5.17
INI23100	Whole body fat mass	african_non_british_white_others_related_s_asian_white_british	6	MC4R	271	23.0	1.15	5	1.99
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	1060	47.0	13.6	9.14	1.01
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6	SCMH1	470	26.0	7.48	0.964	-0.0593
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6	STC2	208	10.0	8.57	4.07	-0.208
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6	SPSB3	351	9.0	5.9	1.84	0.137
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6	GHRH	98	10.0	3.86	4.8	5.13
